begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
26:08.1,26:12.2,155,,,,,M_Zhu_H03,那一万块钱能带来的幸福感在哪里呢,Nà yī wàn kuài qián néng dài lái de xìngfú gǎn zài nǎlǐ ne,Where is the happiness that 10..000 yuan can bring,husband,,,,,,,,,,husband,-ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
26:12.2,26:15.4,155,,,,,M_Zhu_H03,人最终还是要生活在这种感受里面的,Rén zuìzhōng háishì yào shēnghuó zài zhè zhǒng gǎnshòu lǐmiàn de.,People eventually have to live in this feeling.,husband,,,,,,,,,,people (generic),+ve,affect,invoke,directive,,,,,contract:disclaim:counter,,
26:15.4,26:17.5,155,,,,,M_Zhu_H03,一万块钱它最终是一种感受,Yī wàn kuài qián tā zuìzhōng shì yī zhǒng gǎnshòu.,Ten thousand dollars it is ultimately a feeling.,husband,,,,,,,,,,,,,,,,,,,contract:proclaim,,
26:17.5,26:23.7,155,,,,,M_Zhu_H03,当你给了一万块钱..却是零沟通的时候..那拿一万块钱..它是一种什么样的感觉呢,Dāng nǐ gěile yī wàn kuài qián.. què shì líng gōutōng de shíhòu.. nà ná yī wàn kuài qián.. tā shì yī zhǒng shénme yàng de gǎnjué ne,When you give 10..000 yuan.. but it is zero communication.. then taking 10..000 yuan.. what kind of feeling is it,husband,,,,,,,,,,husband,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
26:23.7,26:27.5,155,,,,,M_Zhu_H03,我相信她每个月拿着一万块钱的时候真的是百感交集,Wǒ xiāngxìn tā měi gè yuè názhe yī wàn kuài qián de shíhòu zhēn de shì bǎigǎn jiāojí.,I believe that when she holds 10..000 yuan a month.. it is really mixed.,husband,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:infused,,contract:proclaim,,
26:27.5,26:31.9,155,,,,,M_Zhu_H03,在这个婚姻里面很明显..你的妻子非常爱你,Zài zhège hūnyīn lǐmiàn hěn míngxiǎn.. nǐ de qīzi fēicháng ài nǐ.,It is obvious in this marriage that your wife loves you very much.,husband,,,,,,,,,,wife,+ve,judgement,inscribe,,,,up:isolated,,contract:proclaim,,
26:31.9,26:35.0,155,,,,,M_Zhu_H03,她爱你的程度比你深,Tā ài nǐ de chéngdù bǐ nǐ shēn.,She loves you more than you (love her),husband,,,,,,,,,,wife,+ve,judgement,invoke,contrast,,,,,,,
26:35.0,26:43.3,155,,,,,M_Zhu_H03,我想说随着你年龄的老去..那个爱你的..陪伴你的..照顾你的..还是你眼前的这个人,Wǒ xiǎng shuō suízhe nǐ niánlíng de lǎo qù.. nàgè ài nǐ de.. péibàn nǐ de.. zhàogù nǐ de.. háishì nǐ yǎnqián de zhège rén.,I want to say that as you age.. the one who loves you.. who is with you.. who takes care of you.. is the one in front of you.,husband,,,,,,,,,,wife,+ve,judgement,inscribe,,,,,,expand:entertain,,
26:43.3,26:46.0,155,,,,,M_Zhu_H03,做事要留有余地,Zuòshì yào liú yǒu yúdì.,There is room for doing things.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,,,
26:46.0,26:50.8,155,,,,,M_Zhu_H03,而不是很多事情就用一句话..这是正常的..就带过去了,Ér bùshì hěnduō shìqíng jiù yòng yījù huà.. zhè shì zhèngcháng de.. jiù dài guòqùle.,Instead of a lot of things.. use a word.. this is normal.. just take it.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,contract:disclaim:counter,,
26:50.8,26:52.8,155,,,,,M_Zhu_H03,你问过她的感受吗,Nǐ wènguò tā de gǎnshòu ma,Have you asked her how,husband,,,,,,,,,,husband,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
26:52.8,26:55.7,155,,,,,M_Zhu_H03,我想对王女士说几句,Wǒ xiǎng duì wáng nǚshì shuō jǐ jù.,I want to say a few words to Ms. Wang.,wife,,,,,,,,,,,,,,,,,,,,,
26:55.7,26:59.0,155,,,,,M_Zhu_H03,你刚刚说了一句话..我觉得让我有点警觉,Nǐ gānggāng shuōle yījù huà.. wǒ juédé ràng wǒ yǒudiǎn jǐngjué.,Just now you said a sentence.. which I think sort of alerted me,wife,,,,,,,,,,,,,,,,,,,,,
26:59.0,27:02.8,155,,,,,M_Zhu_H03,就是你经常会一边发脾气的时候一边做事,Jiùshì nǐ jīngcháng huì yībiān fā píqì de shíhòu yībiān zuòshì.,That was you often continued working while losing your temper,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,,,
27:02.8,27:04.5,155,,,,,M_Zhu_H03,这叫什么..这叫压抑,Zhè jiào shénme.. zhè jiào yāyì.,What is this.. this is called depression,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:infused,,contract:proclaim,,
27:04.5,27:07.9,155,,,,,M_Zhu_H03,为什么你一生气的时候..你的身体会特别不好,Wèishéme nǐ yī shēngqì de shíhòu.. nǐ de shēntǐ huì tèbié bù hǎo,Why is that whenever you are angry.. you would get terribly sick,wife,,,,,,,,,,,,,,,,,,,,,
27:07.9,27:11.1,155,,,,,M_Zhu_H03,那个东西叫病由心生,Nàgè dōngxī jiào bìng yóu xīn shēng.,That thing is called sickness from the heart,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,contract:proclaim,,
27:11.1,27:14.0,155,,,,,M_Zhu_H03,你心里面很多的负面情绪,Nǐ xīnlǐ miàn hěnduō de fùmiàn qíngxù.,You have a lot of negative emotions in your heart,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:isolated,,,,
27:14.0,27:22.2,156,,,,Wife_H03_AW,Wife_H03_AW,（哭泣）,(Kūqì),(cry),,,,,,,,,,,,,,,,,,,,,,
27:22.2,27:24.2,156,,I,S,,Wife_H03_AW,我不知道我做错了什么,wǒ bù zhīdào wǒ zuò cuòle shénme,I don’t know what I did wrong,male mediator,,,,,,,,,,self,+ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
27:24.2,27:27.9,156,,,,,Wife_H03_AW,（哭泣）,(Kūqì),(cry),,,,,,,,,,,,,,,,,,,,,,
27:27.9,27:30.4,156,,,,,Wife_H03_AW,让我的人生过得这么痛苦,ràng wǒ de rénshēngguò dé zhème tòngkǔ.,Why I have to spend my life so miserably,male mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,痛苦,up:isolated,这么,monoglossic,,
27:30.4,27:31.8,156,O,,,,Wife_H03_AW,（哭泣）,(Kūqì),(cry),,,,,,,,,,,,,,,,,,,,,,
27:31.8,27:34.3,157,O,I,S,M_Zhu_H03,M_Zhu_H03,你一边哭的时候你一边关注一下自己的呼吸啊,nǐ yībiān kū de shíhòu nǐ yībiān guānzhù yīxià zìjǐ de hūxī a.,When you cry.. you pay attention to your breathing.,wife,,,,,,,,,,,,,,,,,,,,,
27:34.3,27:38.2,157,,,,,M_Zhu_H03,你现在的这样生活..我觉得错误不在于你,Nǐ xiànzài de zhèyàng shēnghuó.. wǒ juédé cuòwù bù zàiyú nǐ.,You live like this now.. I think the mistake is not with you.,wife,,,,,,,,,,wife,+ve,judgement,invoke,denial,,,,,expand:entertain,,
27:38.2,27:40.6,157,,,,,M_Zhu_H03,你不要老是这样去自责,Nǐ bùyào lǎo shì zhèyàng qù zì zé.,Don't always blame yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,up:isolated,,contract:disclaim:counter,,
27:40.6,27:45.7,157,,,,,M_Zhu_H03,你剩下的时间..你的这个抓..应该更多的放在自己身上,Nǐ shèng xià de shíjiān.. nǐ de zhège zhuā.. yīnggāi gèng duō dì fàng zài zìjǐ shēnshang.,For the rest of your time.. your grasp should be more on yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
27:45.7,27:47.4,157,,,,,M_Zhu_H03,把自己变得更好,Bǎ zìjǐ biàn dé gèng hǎo.,Make yourself better.,wife,,,,,,,,,,wife,-ve,judgement,invoke,contrast,,,,,,,
27:47.4,27:50.9,157,,,,,M_Zhu_H03,你现在心里面负面情绪这么多..都没有得到处理,Nǐ xiànzài xīnlǐ miàn fùmiàn qíngxù zhème duō.. dōu méiyǒu dédào chǔlǐ.,You have so many negative emotions in your heart that you have not been dealt with.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:isolated,,contract:disclaim:counter,,
27:50.9,27:55.7,157,,,,,M_Zhu_H03,你慢慢的不断的你得面对自己心里面这些负面的东西去处理好,Nǐ màn man de bùduàn de nǐ dé miàn duì zìjǐ xīnlǐ miàn zhèxiē fùmiàn de dōngxī qù chǔlǐ hǎo.,You are slowly and constantly.. you have to deal with these negative things in your heart.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
27:55.7,28:00.2,157,,,,,M_Zhu_H03,你想通过他变成你想要的样子然后让你心里变得舒服..,Nǐ xiǎng tōngguò tā biàn chéng nǐ xiǎng yào de yàngzi ránhòu ràng nǐ xīnlǐ biàn dé shūfú..,You want to make him look what you want and then make you feel comfortable.,wife,,,,,,,,,,,,,,,,,,,,,
28:00.2,28:03.5,157,,,,,M_Zhu_H03,恐怕这个途径..在我看来..没多大可能,kǒngpà zhège tújìng.. zài wǒ kàn lái.. méi duōdà kěnéng.,I am afraid that this approach is not very likely in my opinion.,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,expand:entertain,,
28:03.5,28:06.3,157,,,,,M_Zhu_H03,你只有你自己去面对,Nǐ zhǐyǒu nǐ zìjǐ qù miàn duì.,You only have to face it yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,contract:disclaim:counter,,
28:06.3,28:08.1,157,,,,,M_Zhu_H03,让自己变得更好,Ràng zìjǐ biàn dé gèng hǎo.,Make yourself better.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
28:08.1,28:09.5,157,,,,,M_Zhu_H03,变得更有吸引力,Biàn dé gèng yǒu xīyǐn lì.,Become more attractive.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
28:09.5,28:10.9,157,,,,,M_Zhu_H03,不受外界的影响,Bù shòu wàijiè de yǐngxiǎng.,Not affected by the outside world.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
28:10.9,28:15.8,157,,,,,M_Zhu_H03,也许随着时间的流逝..你慢慢等待时间的变化,Yěxǔ suízhe shíjiān de liúshì.. nǐ màn man děngdài shíjiān de biànhuà.,Maybe as time goes by.. you slowly wait for the change of time.,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
28:15.8,28:18.7,157,,,,,M_Zhu_H03,也许你们的生活就会发生其它的变化,Yěxǔ nǐmen de shēnghuó jiù huì fāshēng qítā de biànhuà.,Maybe other changes will happen in your life.,wife,,,,,,,,,,,,,,,,,,,contract:proclaim,,
28:18.7,28:22.7,157,,,,,M_Zhu_H03,这就是你需要去成长的部分,Zhè jiùshì nǐ xūyào qù chéngzhǎng de bùfèn.,This is the part you need to grow.,wife,,,,,,,,,,,,,,,,,,,,,
28:22.7,28:26.4,157,,,,,M_Zhu_H03,而不是去改变身边不能改变的东西,Ér bùshì qù gǎibiàn shēnbiān bùnéng gǎibiàn de dōngxī.,Instead of changing things that cannot be changed around you.,wife,,,,,,,,,,wife,-ve,judgement,invoke,denial,,,,,contract:disclaim:counter,,
28:26.4,28:28.8,157,,,,,M_Zhu_H03,和身边不能改变的人,Hé shēnbiān bùnéng gǎibiàn de rén.,And people who can't change around.,wife,,,,,,,,,,wife,-ve,judgement,invoke,denial,,,,,,,
28:28.8,28:29.7,157,,,,,M_Zhu_H03,好吗,Hǎo ma,Ok,wife,,,,,,,,,,,,,,,,,,,,,
28:29.7,28:30.6,158,,,,Wife_H03_AW,Wife_H03_AW,嗯,Ń.,Mhm.,mediator,,,,,,,,,,,,,,,,,,,,,
28:30.7,28:34.2,159,,,,M_Hu_H03,M_Hu_H03,柯先生..你应该换个角度问自己,Kē xiānshēng.. nǐ yīnggāi huàngè jiǎodù wèn zìjǐ.,Mr. Ke.. you should ask yourself from another angle.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,contract:proclaim,,
28:34.2,28:40.9,159,,,,,M_Hu_H03,一个女人把她的婚姻交给你..而且你也是非常愿意 ..当初写了那么多的情书,Yīgè nǚrén bǎ tā de hūnyīn jiāo gěi nǐ.. érqiě nǐ yěshì fēicháng yuànyì.. dāngchū xiěle nàme duō de qíngshū.,A woman gives her marriage to you.. and you are very willing to write so many love letters.,husband,,,,,,,,,,husband in the past,+ve,judgement,invoke,up-scaling,,,up:isolated,,,,
28:40.9,28:49.8,159,,,,,M_Hu_H03,那这三十年..你除了让你的妻子感到后悔..感到抓狂..又没赚到多少钱..,Nà zhè sānshí nián.. nǐ chúle ràng nǐ de qīzi gǎndào hòuhuǐ.. gǎndào zhuā kuáng.. yòu méi zhuàn dào duōshǎo qián..,In those 30 years.. you have to regret your wife.. feel mad.. and have not made much money.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,up:infused,,,,
28:49.8,28:53.9,159,,,,,M_Hu_H03,又没有让任何一个人说..因为遇见你觉得很幸运,yòu méiyǒu ràng rènhé yīgèrén shuō.. yīnwèi yùjiàn nǐ juédé hěn xìngyùn.,I didn’t let anyone say it because I felt lucky to meet you.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,,,
28:53.9,28:55.6,159,,,,,M_Hu_H03,三十年在干什么呢,Sānshí nián zài gànshénme ne,What have you been doing for 30 years,husband,,,,,,,,,,husband,-ve,judgement,inscribe,rhetorical question,,,,,contract:proclaim,,
28:55.6,28:59.6,159,,,,,M_Hu_H03,我看女儿在电话里面也不会说..我骄傲..我有一个好爸爸,Wǒ kàn nǚ'ér zài diànhuà li miàn yě bù huì shuō.. wǒ jiāo'ào.. wǒ yǒu yīgè hǎo bàba.,I don't know if my daughter is on the phone. I am proud. I have a good father.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,,,
28:59.6,29:04.8,159,,,,,M_Hu_H03,今天你愿意这样来关心你的妻子..说明在你心里面..你是非常明白的,Jīntiān nǐ yuànyì zhèyàng lái guānxīn nǐ de qīzi.. shuōmíng zài nǐ xīnlǐmiàn.. nǐ shì fēicháng míngbái de.,Today.. you are willing to care for your wife like this.. and you are very clear in your heart.,husband,,,,,,,,,,husband,+ve,judgement,invoke,attribution,,,up:isolated,,contract:proclaim,,
29:04.8,29:07.9,159,,,,,M_Hu_H03,她除了很辛苦..她人也不是很坏,Tā chúle hěn xīnkǔ.. tā rén yě bùshì hěn huài.,In addition to her hard work.. she is not very bad.,husband,,,,,,,,,,wife,+ve,judgement,inscribe,,,,down:isolated,,,,
29:07.9,29:14.6,159,,,,,M_Hu_H03,哪怕说她脾气不好..或者说对你疑神疑鬼..我觉得你心里面应该清楚..,Nǎpà shuō tā píqì bù hǎo.. huòzhě shuō duì nǐ yíshényíguǐ.. wǒ juédé nǐ xīnlǐ miàn yīnggāi qīngchǔ..,Even if she said that her temper is not good.. or that she is suspicious of you.. I think your heart should be clear..,husband,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,expand:entertain,,
29:14.6,29:17.8,159,,,,,M_Hu_H03,并不是因为你真做了什么..,bìng bùshì yīnwèi nǐ zhēn zuòle shénme..,Not because of what you did..,husband,,,,,,,,,,,,,,,,,,,,,
29:17.8,29:19.6,159,,,,,M_Hu_H03,而一定是你忽略了她什么,ér yīdìng shì nǐ hūlüèle tā shénme.,And you must have ignored what she is.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,expand:entertain,,
29:19.6,29:24.9,159,,,,,M_Hu_H03,所以你们的婚姻故事..这三十年写下来的..一片苍白,Suǒyǐ nǐmen de hūnyīn gùshì.. zhè sānshí nián xiě xiàlái de.. yīpiàn cāngbái.,So your marriage story.. written in these 30 years.. is pale.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,up:isolated,,contract:proclaim:justify,,
29:24.9,29:34.6,159,,,,,M_Hu_H03,不能说完全是你柯先生一个人的责任..也有老师建议王女士要意识到自己的价值..要意识到自己的性格脾气,Bùnéng shuō wánquán shì nǐ kē xiānshēng yīgè rén de zérèn.. yěyǒu lǎoshī jiànyì wáng nǚshì yào yìshí dào zìjǐ de jiàzhí.. yào yìshí dào zìjǐ dì xìnggé píqì.,It cannot be said that it is entirely your responsibility.. Mr. Ke.. and some teachers have suggested that Ms. Wang should be aware of her own value and be aware of her own temper.,husband,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,up:isolated,,contract:disclaim:deny,,
29:34.6,29:37.8,159,,,,,M_Hu_H03,这个肯定是两个人的问题..想都不用想的,Zhège kěndìng shì liǎng gè rén de wèntí.. xiǎng dōu bùyòng xiǎng de.,this must be a problem for two people.. needless to say,husband,,,,,,,,,,couple,-ve,judgement,inscribe,,,,,,contract:proclaim,,
29:37.8,29:44.7,159,,,,,M_Hu_H03,但是很明显的..为什么我会针对你柯先生来说..我有一个理论依据,Dànshì hěn míngxiǎn de.. wèishéme wǒ huì zhēnduì nǐ kē xiānshēng lái shuō.. wǒ yǒu yīgè lǐlùn yījù.,But obviously.. why do I have a theoretical basis for your Mr. Ke,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,contract:disclaim:counter,,
29:44.7,29:46.8,159,,,,,M_Hu_H03,我们经常讲“出轨”,Wǒmen jīngcháng jiǎng “chūguǐ”.,"We often talk about ""derailment.""",husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
29:46.8,29:48.2,159,,,,,M_Hu_H03,什么叫“出轨”,Shénme jiào “chūguǐ”,"What is ""derailed""",husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
29:48.2,29:54.0,159,,,,,M_Hu_H03,其实换一个角度来说..就像火车该转轨的时候没转..,Qíshí huàn yīgè jiǎodù lái shuō.. jiù xiàng huǒchē gāi zhuǎnguǐ de shíhòu méi zhuǎn..,In fact.. from another angle.. it is like when the train is not changing.,husband,,,,,,,,,,,,,,,,,,,,,
29:54.0,29:56.3,159,,,,,M_Hu_H03,那它迟早就要出轨,nà tā chízǎo jiù yào chūguǐ.,Then it will derail sooner or later.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,出轨,,,expand:entertain,,
29:56.3,30:05.7,159,,,,,M_Hu_H03,就是进入到婚姻之后..如果是你认可的婚姻..你没有切换你的角色..没有进入到婚姻的轨道里面去..你就叫“出轨”,Jiùshì jìnrù dào hūnyīn zhīhòu.. rúguǒ shì nǐ rènkě de hūnyīn.. nǐ méiyǒu qiēhuàn nǐ de juésè.. méiyǒu jìnrù dào hūnyīn de guǐdào lǐmiàn qù.. nǐ jiù jiào “chūguǐ”.,"After entering the marriage.. if it is your approved marriage.. you have not switched your role.. did not enter the marriage track.. you are called ""derailment.""",husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,expand:entertain,,
30:05.7,30:14.5,159,,,,,M_Hu_H03,虽然王女士看上去性格啊等等啊..有这样那样的问题..但是她的生活是转到了婚后生活这个轨道,Suīrán wáng nǚshì kàn shàngqù xìnggé a děng děng a.. yǒu zhèyàng nàyàng de wèntí.. dànshì tā de shēnghuó shì zhuǎn dàole hūn hòu shēnghuó zhège guǐdào.,Although Ms. Wang looks like a character.. and so on.. there is such a problem.. but her life has been transferred to the track of married life.,husband,,,,,,,,,,wife,+ve,judgement,invoke,contrast,,,,,contract:disclaim:counter,虽然……但是,
30:14.5,30:22.9,159,,,,,M_Hu_H03,相比而言的话..柯先生虽然在事业上在打拼..但你对于家庭的这种感觉..是没有进来的,Xiāng bǐ ér yán dehuà.. kē xiānshēng suīrán zài shìyè shàng zài dǎpīn.. dàn nǐ duìyú jiātíng de zhè zhǒng gǎnjué.. shì méiyǒu jìnlái de.,In contrast.. although Mr. Ke is working hard in his career.. your feelings about the family are not coming in.,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,相比而言,,,contract:disclaim:counter,虽然……但是,
30:22.9,30:30.8,159,,,,,M_Hu_H03,如果两个人从结婚那一天开始..告诉自己告诉对方..我要把心开始放进来,Rúguǒ liǎng gèrén cóng jiéhūn nà yītiān kāishǐ.. gàosù zìjǐ gàosù duìfāng.. wǒ yào bǎ xīn kāishǐ fàng jìnlái.,If two people start telling themselves to tell each other from the day they get married.. I will start putting my heart in.,husband,,,,,,,,,,people (generic),+ve,judgement,invoke,attribution,,,,,expand:entertain,,
30:30.8,30:34.3,159,,,,,M_Hu_H03,我要把玩的东西切掉很多,Wǒ yào bǎwán de dōngxī qiè diào hěnduō.,I have to cut a lot of things to play.,husband,,,,,,,,,,people (generic),+ve,judgement,invoke,attribution,,,,,,,
30:34.3,30:39.3,159,,,,,M_Hu_H03,我从此以后应该像一个成熟的男人..,Wǒ cóngcǐ yǐhòu yīnggāi xiàng yīgè chéngshú de nánrén..,I should be like a mature man from now on.,husband,,,,,,,,,,people (generic),+ve,judgement,invoke,attribution,,,,,,,
30:39.3,30:42.3,159,,,,,M_Hu_H03,然后像一个父亲一样出现在这个家庭里面..,ránhòu xiàng yīgè fùqīn yīyàng chūxiàn zài zhège jiātíng lǐmiàn..,Then appear in this family like a father..,husband,,,,,,,,,,people (generic),+ve,judgement,invoke,evoke,,,,,,,
30:42.3,30:44.1,159,,,,,M_Hu_H03,那就进入了一个轨道,nà jiù jìnrùle yīgè guǐdào.,Then it entered a track.,husband,,,,,,,,,,man (generic),+ve,judgement,inscribe,,,进轨道,,,,,
30:44.1,30:51.2,159,,,,,M_Hu_H03,所以从这个角度来说..我觉得柯先生可能没有明白..婚姻它是有一个特定的需求的,Suǒyǐ cóng zhège jiǎodù lái shuō.. wǒ juédé kē xiānshēng kěnéng méiyǒu míngbái.. hūnyīn tā shì yǒu yīgè tèdìng de xūqiú de.,So from this perspective.. I think Mr. Ke may not understand that marriage has a specific need.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,expand:entertain,,
30:51.2,30:55.4,159,,,,,M_Hu_H03,很多男人是会打着..啊..我在做事业这样一个旗号..,Hěnduō nánrén shì huì dǎzhe.. a.. wǒ zài zuò shìyè zhèyàng yīgè qíhào..,Many men.. under the pretext of: ah.. I am doing business,husband,,,,,,,,,,man (generic),-ve,judgement,invoke,attribution,,,,,contract:proclaim,,
30:55.4,30:58.9,159,,,,,M_Hu_H03,然后把家放在那里..塞点钱..,ránhòu bǎ jiā fàng zài nàlǐ.. sāi diǎn qián..,leave the family aside.. give them some money.. ,husband,,,,,,,,,,man (generic),-ve,judgement,invoke,,,塞钱,,,,,
30:58.9,31:02.8,159,,,,,M_Hu_H03,把一个活生生的女人放在那里..把家变成一个旅馆,bǎ yīgè huóshēngshēng de nǚrén fàng zài nàlǐ.. bǎ jiā biàn chéng yīgè lǚguǎn.,put a living woman there.. and turn the home into a hotel. ,husband,,,,,,,,,,man (generic),-ve,judgement,invoke,,,,up:isolated,,,,
31:02.8,31:04.4,159,,,,,M_Hu_H03,这其实是非常不负责任的,Zhè qíshí shì fēicháng bù fù zérèn de.,These are actually very irresponsible (men/behaviours) ,husband,,,,,,,,,,man (generic),-ve,judgement,inscribe,,,,up:isolated,,contract:proclaim,,
31:04.4,31:11.4,159,,,,,M_Hu_H03,你今天能这样..一次一次的..稍微照顾她一下..虽然在王女士看来是演戏..,Nǐ jīntiān néng zhèyàng.. yīcì yīcì de.. shāowéi zhàogù tā yīxià.. suīrán zài wáng nǚshì kàn lái shì yǎnxì..,You can do this today.. once and for all.. take care of her a little.. although it seems to be acting in Ms. Wang.,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,down:isolated,,,,
31:11.4,31:20.1,159,,,,,M_Hu_H03,但是我宁愿把它理解为..你愿意慢慢去关注..她的一些细微的感受,dànshì wǒ nìngyuàn bǎ tā lǐjiě wèi.. nǐ yuànyì màn man qù guānzhù.. tā de yīxiē xìwéi de gǎnshòu.,But I would rather understand it as.. you are willing to pay attention to some of her subtle feelings.,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
31:20.1,31:28.1,159,,,,,M_Hu_H03,并且用男人的风趣、宽宏、理解力..去承担她所谓的性格不好,Bìngqiě yòng nánrén de fēngqù.. kuānhóng.. lǐjiě lì.. qù chéngdān tā suǒwèi dì xìnggé bù hǎo.,And with the man's fun.. magnanimity.. understanding.. to bear her so-called character is not good.,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,,,,,
31:28.6,31:55.6,159,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
31:55.6,31:58.3,160,,,,M_Wu_H03,M_Wu_H03,她是一个内心有危机感的女人,Tā shì yīgè nèixīn yǒu wéijī gǎn de nǚrén.,She is a woman with a sense of crisis inside.,husband,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
31:58.3,31:59.9,160,,,,,M_Wu_H03,你要照顾到她的感受,Nǐ yào zhàogù dào tā de gǎnshòu.,You have to take care of her feelings.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,,,
31:59.9,32:00.8,161,,I,S,Husband_H03_WH,Husband_H03_WH,我不会沟通,Wǒ bù huì gōutōng.,I am not good at communication.,female mediator,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
32:00.8,32:04.2,161,O,,,,Husband_H03_WH,公众场合啊..什么场合啊..她老是泼你的面子,Gōngzhòng chǎnghé a.. shénme chǎnghé a.. tā lǎo shì pō nǐ de miànzi.,In public.. whatever the occasion is.. she always splashes your face.,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,up:infused,,contract:disclaim:counter,,
32:02.3,32:03.5,162,O,I,,M_Wu_H03,M_Wu_H03,不分场合..就跟你,Bù fēn chǎnghé.. jiù gēn nǐ.,Regardless of the occasion.. just fight against you.,husband,,,,,,,,,,wife,-ve,judgement,invoke,up-scaling,,,up:isolated,,,,
32:04.2,32:06.3,163,O,I,S,Husband_H03_WH,Husband_H03_WH,指着你的眼睛骂你,Zhǐzhe nǐ de yǎnjīng mà nǐ.,She will point at your eyes and curse at you,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,up:isolated,,monoglossic,,
32:04.6,32:05.3,164,O,I,S,M_Wu_H03,M_Wu_H03,是在骂吗,Shì zài mà ma,Is it curse,husband,,,,,,,,,,,,,,,,,,,,,
32:06.3,32:07.4,164,,,,,M_Wu_H03,这个我们会去提醒她,Zhège wǒmen huì qù tíxǐng tā.,For this.. we will remind her.,husband,,,,,,,,,,wife,-ve,judgement,invoke,evoke,,,,,,,
32:07.4,32:12.8,164,,,,,M_Wu_H03,如果你给足..给到了妻子关爱的话..她对你的控制力就会少很多,Rúguǒ nǐ gěi zú.. gěi dàole qī zǐ guān'ài dehuà.. tā duì nǐ de kòngzhì lì jiù huì shǎo hěnduō.,If you give enough and give your wife care.. she will have less control over you.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,up:isolated,,contract:proclaim:justify,,
32:12.8,32:14.5,164,,,,,M_Wu_H03,因为她得到了满足,Yīnwèi tā dédàole mǎnzú.,Because she was satisfied.,husband,,,,,,,,,,wife,+ve,affect,inscribe,,,,,,,,
32:14.5,32:16.6,164,,,,,M_Wu_H03,我们做为一个男人主动担当..,Wǒmen zuò wéi yīgè nánrén zhǔdòng dāndāng..,We act as a man..,husband,,,,,,,,,,man (generic),+ve,judgement,inscribe,,,,,,,,
